Vehicle_ID,Global_Time,Global_X,v_Vel
947,29.900000000000006,189.625,44.77
851,16.0,433.6019999999553,39.06
943,35.400000000000006,396.11099999956787,45.01
1338,183.0,515.2519999993965,18.91
1286,167.39999999999998,454.31399999931455,40.03
1131,95.89999999999998,129.8980000000447,19.49
1723,301.6,321.12099999934435,23.64
1323,160.89999999999998,61.02900000009686,44.07
1444,210.8,436.82699999958277,33.33
793,13.400000000000006,745.2139999996871,40.38
1489,218.7,305.9869999997318,36.04
1233,149.2,476.0589999994263,35.59
1460,189.8,1.0979999992996454,30.0
1598,247.60000000000002,183.81499999947846,40.54
1001,58.39999999999998,448.00499999988824,18.92
1101,97.39999999999998,413.9899999992922,34.9
1394,186.60000000000002,325.1940000001341,29.3
1476,200.10000000000002,108.39399999938905,24.99
1054,82.60000000000002,548.1979999998584,37.76
1723,314.1,675.0429999995977,44.75
1733,297.9,256.5329999998212,7.55
1741,292.7,155.0919999992475,24.56
1262,165.0,581.9509999994189,22.19
1698,294.8,389.714999999851,24.99
1286,175.60000000000002,616.2269999999553,20.0
979,55.400000000000006,553.0729999998584,31.03
1767,312.1,213.81499999947846,20.04
1848,349.20000000000005,667.9249999998137,30.0
1405,201.39999999999998,474.80399999953806,27.51
1197,127.10000000000002,218.6809999998659,33.83
1252,162.5,614.8070000000298,25.0
1562,238.8,236.3999999994412,36.35
1673,273.8,212.88100000005215,29.24
1179,116.39999999999998,101.65599999949336,29.97
1562,228.5,23.833999999798834,15.91
1476,197.5,63.303999999538064,32.58
1131,112.69999999999999,565.0329999998212,46.32
1252,161.3,593.1929999999702,26.97
1755,303.0,191.339999999851,10.0
1405,210.39999999999998,732.9559999993071,40.1
1869,341.4,286.2949999999255,44.36
1230,137.8,202.25699999928474,34.98
950,28.19999999999999,108.30499999970198,45.85
1405,198.3,414.6949999993667,19.98
1504,228.8,534.5809999993071,35.31
1771,332.70000000000005,657.7160000000149,35.03
1598,252.2,316.96299999952316,38.52
1301,173.60000000000002,529.4979999996722,20.0
1908,345.9,115.2739999992773,34.99
1869,338.0,178.05399999953806,38.26
1361,168.89999999999998,84.91000000014901,43.83
1797,337.0,493.7299999995157,45.0
1486,233.2,742.2050000000745,37.8
1435,203.5,367.60999999940395,17.06
1844,325.79999999999995,88.58499999996275,24.59
1252,149.7,288.2979999994859,25.92
1134,110.0,422.3539999993518,40.39
1106,102.60000000000002,510.26799999922514,38.72
1588,260.1,594.4349999995902,37.5
1762,331.70000000000005,733.3549999995157,36.65
1797,335.5,442.7039999999106,44.61
918,36.0,543.8759999992326,35.45
800,4.400000000000006,399.6699999999255,39.99
1717,298.0,308.33600000012666,8.64
1367,185.10000000000002,415.33499999996275,20.0
1388,184.2,316.17499999981374,24.14
844,18.400000000000006,549.6609999993816,43.79
1538,214.2,14.458999999798834,19.98
1219,138.60000000000002,311.9559999993071,34.47
1131,103.69999999999999,296.55399999953806,34.62
953,34.5,241.06399999931455,41.21
1444,187.2,52.97399999946356,30.5
1065,89.0,550.4009999996051,37.76
1240,136.2,64.57599999941885,42.63
1767,317.1,299.29099999926984,27.15
928,44.400000000000006,692.5829999996349,34.96
871,18.5,336.1279999995604,44.97
1507,231.10000000000002,552.1030000001192,37.41
1741,318.70000000000005,618.304999999702,40.0
1717,295.8,296.74199999962,14.04
873,16.19999999999999,305.85899999924004,45.01
1564,235.5,118.38299999944866,29.99
1367,178.10000000000002,286.51899999938905,34.15
1478,204.10000000000002,144.33699999935925,18.31
1621,274.9,655.1389999995008,30.0
1656,289.2,672.6219999995083,40.04
1453,198.3,224.32400000002235,20.06
1394,206.10000000000002,722.3700000001118,45.02
979,59.80000000000001,664.4729999992996,43.64
1114,97.80000000000001,329.19900000002235,24.11
1551,244.0,505.0889999996871,40.0
1014,62.30000000000001,437.45899999979883,20.0
1023,64.89999999999998,445.6019999999553,20.39
1588,254.3,447.03099999949336,35.0
1908,342.9,44.546999999322,31.28
1444,191.0,131.421999999322,30.31
1073,76.60000000000002,236.18499999959022,19.99
1733,313.29999999999995,547.9909999994561,49.14
943,22.099999999999994,21.807999999262393,45.02
979,48.5,406.16399999987334,34.98
1534,220.3,82.60699999984354,4.93
1441,211.60000000000002,500.34799999929965,37.5
1191,118.0,59.708999999798834,27.04
1187,119.89999999999998,131.02099999971688,32.63
871,23.69999999999999,518.4809999996796,44.97
1755,311.3,282.45199999958277,26.29
1209,126.60000000000002,118.69900000002235,38.34
1252,155.89999999999998,453.2189999995753,38.73
1844,324.20000000000005,63.04299999959767,19.9
1127,108.5,475.2139999996871,40.0
1548,226.7,88.26200000010431,21.75
763,0.4000000000000057,589.5,50.27
1534,224.89999999999998,128.75899999961257,20.67
1134,91.0,62.94999999925494,18.66
1147,100.89999999999998,78.63399999961257,19.63
1504,211.2,146.8999999994412,15.05
1065,92.60000000000002,655.8329999996349,40.53
1755,325.20000000000005,644.6579999998212,40.0
1373,171.5,22.933999999426305,40.0
947,24.599999999999994,16.46699999924749,53.81
1875,344.5,272.7269999999553,37.41
1339,189.5,682.097000000067,36.42
1695,297.5,480.3899999996647,30.0
1538,217.3,51.42700000014156,14.98
1043,79.69999999999999,550.3969999998808,36.08
1179,136.60000000000002,719.402999999933,44.63
1399,182.7,193.97299999929965,35.0
1191,123.0,167.456999999471,31.89
973,42.0,300.17899999953806,39.55
1797,343.1,694.0669999998063,37.35
1598,251.39999999999998,293.69900000002235,39.99
1106,74.69999999999999,33.46499999985099,24.34
1695,297.2,473.5889999996871,30.03
1767,328.20000000000005,581.9969999995083,36.22
1119,100.69999999999999,321.089999999851,34.19
1453,202.39999999999998,271.52799999993294,10.0
1453,206.7,313.61899999994785,19.98
871,22.400000000000006,473.8989999992773,45.0
1515,225.39999999999998,316.5779999997467,40.42
918,24.0,182.1140000000596,37.2
1252,164.7,656.0149999996647,24.77
1119,95.10000000000002,201.1379999993369,25.0
1119,90.39999999999998,133.2639999995008,14.23
1353,179.8,394.41500000003725,25.07
1453,190.7,82.57299999985844,24.87
1771,313.5,201.76999999955297,25.75
1215,150.5,744.9759999997914,34.52
1147,112.80000000000001,375.29099999926984,43.34
1709,288.9,253.06599999964237,24.98
3108,145.5,377.0479999994859,54.02
1551,233.8,204.54099999926984,35.0
1733,289.5,129.6609999993816,23.96
1733,301.2,279.29999999981374,10.52
1367,174.2,186.2280000001192,36.61
1858,326.6,16.105999999679625,6.3
1346,163.5,17.809999999590218,40.86
1289,174.10000000000002,573.9259999999776,20.0
1219,136.8,272.3190000001341,29.49
1797,318.1,61.64299999922514,5.0
1741,313.5,462.7960000000894,35.0
793,10.099999999999994,636.0069999992847,44.74
1389,175.3,178.05099999997765,41.58
1394,177.7,108.46699999924749,43.09
1460,191.2,29.32799999974668,30.0
1339,169.2,284.2939999997616,34.62
1797,342.79999999999995,685.4619999993593,37.29
1101,102.80000000000001,565.7529999995604,42.01
1094,71.30000000000001,35.889999999664724,29.26
1134,107.10000000000002,334.99199999962,36.55
1538,218.3,60.8070000000298,7.72
1161,102.69999999999999,40.35800000000745,18.78
1262,143.5,34.43599999975413,34.17
1504,207.8,98.19799999985844,24.06
1656,286.2,594.3269999995828,30.0
1119,83.5,58.9429999999702,16.28
1339,173.3,386.38100000005215,30.18
883,23.69999999999999,424.24199999962,44.49
1049,74.39999999999998,400.48499999940395,23.63
1191,139.10000000000002,670.0029999995604,44.5
1681,288.6,431.0019999993965,25.0
1373,195.89999999999998,545.2179999994114,31.84
915,29.5,372.19799999985844,45.93
1526,214.2,65.36299999989569,16.22
1688,286.6,352.4909999994561,14.99
1230,137.89999999999998,204.77900000009686,35.0
1173,120.69999999999999,287.0559999998659,39.99
1769,313.0,135.52099999971688,19.62
1538,213.39999999999998,2.696999999694526,24.92
918,29.400000000000006,337.6019999999553,39.97
1504,234.39999999999998,670.7249999996275,35.48
1063,90.0,619.679999999702,40.0
1405,190.7,327.6499999994412,20.09
1405,206.89999999999998,619.0149999996647,40.03
950,45.19999999999999,581.6389999995008,25.0
1677,294.0,585.2759999996051,33.37
800,7.900000000000006,508.4799999995157,45.0
915,20.80000000000001,124.49500000011176,39.44
1147,114.0,415.0339999999851,44.92
1519,215.3,103.1589999999851,9.88
1267,147.0,63.955000000074506,35.0
1890,346.70000000000005,233.29299999959767,35.37
976,45.599999999999994,370.1349999997765,38.46
1417,213.10000000000002,742.7479999996722,40.0
1663,293.7,725.5239999992773,50.0
1538,216.5,42.35300000011921,19.92
1875,333.5,19.143999999389052,25.0
1361,187.3,481.2399999992922,20.0
983,60.39999999999998,621.527999999933,35.1
1603,244.0,18.171999999321997,35.0
1301,163.60000000000002,292.7289999993518,34.54
1755,317.70000000000005,420.25499999988824,34.66
1267,145.2,21.609999999403954,35.0
1656,289.7,688.0779999997467,42.15
812,0.19999999999998863,203.58699999935925,45.01
1246,149.0,353.9349999995902,34.97
1656,262.5,50.308999999426305,42.14
1634,257.3,119.97499999962747,36.33
1417,210.89999999999998,670.7900000000373,45.8
1677,294.9,608.769999999553,35.0
839,2.8000000000000114,119.91899999976158,39.07
947,45.400000000000006,612.7399999992922,25.0
1478,226.5,618.8629999998957,35.39
1534,220.10000000000002,81.95099999941885,4.19
1063,67.5,197.25699999928474,25.0
806,9.400000000000006,512.5339999999851,43.63
1014,66.0,497.9089999999851,25.0
1788,336.5,580.4009999996051,40.0
833,0.19999999999998863,85.50999999977648,39.41
1869,339.70000000000005,228.4669999992475,43.78
1788,339.29999999999995,663.2039999999106,36.72
943,22.19999999999999,24.83299999963492,45.03
1339,168.3,259.5319999996573,38.24
1219,129.5,95.09999999962747,39.17
771,4.099999999999994,633.2489999998361,49.7
1043,84.30000000000001,672.4579999996349,36.62
1227,144.10000000000002,401.65499999932945,38.63
1767,329.5,617.1200000001118,35.47
1014,64.5,470.7309999996796,20.81
1486,223.0,466.671999999322,40.0
1441,212.60000000000002,530.3039999995381,40.0
1134,90.5,56.25899999961257,20.0
1134,98.30000000000001,140.55200000014156,27.51
1339,191.7,746.3249999992549,42.05
1557,222.3,11.762000000104308,10.07
1519,241.3,695.8499999996275,36.87
1240,140.89999999999998,201.3989999992773,37.97
1275,158.60000000000002,303.55299999937415,39.47
979,49.900000000000006,443.0019999993965,32.5
1423,195.2,315.87199999950826,17.49
1073,78.30000000000001,259.9309999998659,16.22
1165,121.10000000000002,381.7979999994859,49.76
1233,149.5,484.08499999996275,35.45
1709,307.9,624.5919999992475,39.94
1573,236.10000000000002,78.55599999986589,31.2
1783,324.4,269.00600000005215,39.17
1673,275.1,241.09700000006706,31.2
1388,196.0,512.8819999992847,30.03
1767,320.5,369.375,32.05
1441,188.2,109.57799999974668,30.0
1187,137.3,662.179999999702,45.0
1083,75.5,154.71299999952316,20.31
1677,275.0,203.59700000006706,28.06
854,9.699999999999989,193.3190000001341,35.89
1388,202.5,683.8209999995306,41.14
1101,87.19999999999999,227.00999999977648,21.26
1519,222.7,177.6149999992922,31.36
871,30.099999999999994,711.36699999962,35.95
1109,83.19999999999999,93.17799999937415,19.46
973,47.30000000000001,449.07499999925494,35.0
1138,95.69999999999999,82.92599999997765,9.99
1741,289.6,109.69400000013411,19.34
1551,224.0,39.506999999284744,10.0
1681,279.3,269.30200000014156,34.99
1854,323.5,10.695999999530613,13.22
793,5.300000000000011,471.95199999958277,45.0
1471,195.7,65.91599999926984,38.21
1227,146.7,470.83499999996275,35.1
1209,147.2,729.6749999998137,42.14
1134,94.19999999999999,88.52199999988079,9.96
1073,86.0,381.3279999997467,33.05
1252,162.7,618.5529999993742,25.0
1275,164.10000000000002,463.1579999998212,40.0
1688,289.9,392.56300000008196,19.98
1557,252.3,683.7439999999478,38.07
1119,92.10000000000002,153.24500000011176,15.72
1138,118.19999999999999,645.1030000001192,40.03
1577,234.39999999999998,18.171000000089407,25.0
1733,313.0,537.1639999998733,48.3
1301,162.0,251.16500000003725,37.51
1661,262.4,17.882999999448657,42.89
1486,228.2,604.5329999998212,33.24
1471,224.89999999999998,668.3609999995679,37.18
976,35.599999999999994,75.76999999955297,47.94
1127,103.10000000000002,325.6229999996722,33.95
1677,286.2,424.52900000009686,19.5
1602,262.5,543.4579999996349,31.71
1507,220.0,235.44799999985844,33.73
1275,159.8,334.81099999975413,37.06
1486,228.3,607.019999999553,33.43
1593,264.9,683.1509999996051,37.36
1519,219.89999999999998,129.09899999946356,16.97
1109,91.60000000000002,183.24500000011176,18.73
1373,176.89999999999998,168.3870000001043,38.95
1388,196.3,519.6820000000298,30.0
897,26.69999999999999,416.99599999934435,46.77
1134,86.30000000000001,10.259999999776483,10.68
1262,173.0,731.9749999996275,34.46
1762,311.7,245.14499999955297,20.0
1519,230.2,396.62199999950826,44.99
1688,272.4,59.74899999983609,43.13
1656,284.5,559.8539999993518,28.47
1131,99.80000000000001,203.7039999999106,30.0
1063,62.89999999999998,103.71499999985099,35.54
851,25.0,710.6929999999702,41.76
1515,219.8,178.02999999932945,26.79
1882,345.9,262.7649999996647,42.43
1014,46.5,71.36599999945611,44.98
825,8.300000000000011,353.65400000009686,43.08
1741,294.0,177.99299999978393,25.3
1854,338.70000000000005,323.00499999988824,38.52
1114,105.30000000000001,510.5570000000298,39.93
1698,289.0,317.8779999995604,15.09
1399,177.0,41.26799999922514,39.83
1858,337.29999999999995,244.06499999947846,37.47
1138,101.0,162.48099999967963,37.08
1215,134.10000000000002,256.5239999992773,30.0
1262,169.8,661.0609999997541,24.98
1435,210.10000000000002,515.8369999993593,40.0
1338,191.5,689.456999999471,37.04
1014,51.5,212.50799999944866,34.21
905,23.19999999999999,261.45199999958277,39.94
800,1.1999999999999886,306.1739999996498,39.99
1612,255.3,230.19199999980628,37.14
1656,273.8,337.4989999998361,29.98
1444,185.10000000000002,3.5509999999776483,37.12
1797,312.4,24.337999999523163,15.0
793,5.699999999999989,485.55299999937415,45.0
1486,231.2,683.7599999997765,37.4
1289,159.39999999999998,215.51599999982864,38.83
1634,282.5,745.7589999996126,50.0
1621,257.4,227.19900000002235,38.78
1519,229.8,383.03099999949336,45.17
1746,306.4,283.09700000006706,20.94
1106,77.60000000000002,80.51499999966472,21.42
976,49.69999999999999,477.87199999950826,29.59
1262,144.89999999999998,69.75,39.7
1134,100.60000000000002,187.3079999992624,30.0
1289,175.7,597.901999999769,20.0
1771,318.4,289.3980000000447,30.02
1663,281.9,426.9579999996349,19.68
1160,124.10000000000002,575.2379999998957,54.33
1507,216.5,173.4879999998957,15.94
1094,75.0,104.19400000013411,19.8
897,15.199999999999989,80.01200000010431,44.87
1752,314.9,396.25499999988824,35.0
1191,116.89999999999998,40.786999999545515,25.0
973,43.80000000000001,352.88399999961257,39.98
1752,291.2,72.5109999999404,16.02
1453,219.7,652.9819999998435,40.0
943,23.30000000000001,57.33299999963492,41.65
1573,232.0,4.834999999962747,24.5
1032,63.0,315.40199999976903,28.41
1155,101.10000000000002,45.74199999962002,15.0
1134,86.39999999999998,10.87599999923259,10.01
1507,211.10000000000002,122.49599999934435,23.02
1441,212.7,533.3259999994189,40.01
1353,188.5,540.2469999995083,29.87
1119,89.10000000000002,123.13700000010431,10.0
1187,137.39999999999998,665.5509999999776,45.01
1854,332.20000000000005,151.3859999999404,35.44
1534,216.2,68.49199999962002,15.01
1131,102.60000000000002,270.10999999940395,34.53
1399,195.0,408.13199999928474,14.08
1131,103.39999999999998,289.25899999961257,32.87
1767,322.5,421.21999999973923,38.3
1577,254.7,575.1639999998733,35.54
1717,314.0,725.9009999996051,45.0
947,43.900000000000006,584.0509999999776,29.25
1551,239.3,362.296999999322,40.34
1094,85.19999999999999,237.00600000005215,21.46
1783,335.70000000000005,604.8779999995604,40.38
1723,284.4,103.23099999967963,23.7
839,23.0,749.4969999995083,39.98
1286,157.3,172.0460000000894,41.89
979,36.19999999999999,67.87000000011176,49.17
1219,136.3,262.3559999996796,27.55
1301,166.60000000000002,366.6039999993518,33.85
1073,96.10000000000002,650.902999999933,30.0
871,15.400000000000006,239.95899999979883,42.48
1788,322.9,167.67599999997765,32.99
1304,157.8,82.55799999926239,42.82
1788,337.0,595.3739999998361,40.0
1323,181.2,552.3640000000596,22.21
1588,255.89999999999998,488.84799999929965,35.04
1201,130.8,276.8739999998361,41.07
1562,244.0,397.48300000000745,40.04
844,20.19999999999999,605.9689999995753,40.38
1023,67.10000000000002,477.54299999959767,16.96
1032,62.5,304.50499999988824,38.17
844,21.30000000000001,640.0369999995455,40.26
1534,221.7,89.66399999987334,9.98
905,23.30000000000001,264.29999999981374,39.9
897,31.5,582.5709999995306,39.44
1201,132.39999999999998,320.0,34.69
1138,89.39999999999998,20.782999999821186,6.35
1645,270.5,374.9879999998957,31.11
1006,62.19999999999999,481.9979999996722,24.93
1703,305.4,606.6909999996424,40.03
1515,233.7,577.311999999918,29.99
1367,184.8,410.80099999997765,20.0
882,25.80000000000001,535.8009999999776,45.14
1423,213.39999999999998,695.5639999993145,44.79
1173,133.8,718.4349999995902,46.06
1645,277.9,521.7799999993294,20.02
979,55.599999999999994,557.8159999996424,30.96
1373,181.0,277.0489999996498,33.74
1645,280.2,564.8249999992549,27.46
854,10.599999999999994,218.54199999943376,38.88
943,22.69999999999999,39.722000000067055,43.32
1534,227.8,185.2730000000447,28.05
1688,299.2,595.4589999997988,35.0
1602,262.3,538.7369999997318,30.64
1109,95.30000000000001,249.79999999981374,30.02
1083,94.80000000000001,500.04199999943376,40.0
1441,193.8,221.07400000002235,24.38
1394,197.8,490.82699999958277,28.63
1890,344.5,176.29000000003725,35.32
1504,227.8,508.1159999994561,35.92
1423,212.3,658.429999999702,45.0
1562,249.5,561.6329999994487,38.29
1252,162.39999999999998,612.9339999994263,25.0
1209,124.0,52.791999999433756,35.0
1423,183.60000000000002,82.48099999967963,34.65
1161,107.19999999999999,104.01999999955297,28.43
1603,260.6,469.36099999956787,35.0
1240,162.7,733.1019999999553,35.0
1227,144.39999999999998,410.02900000009686,35.53
1201,119.69999999999999,18.51699999999255,27.8
967,46.400000000000006,509.9189999997616,34.62
1063,60.39999999999998,43.791999999433756,38.51
851,13.699999999999989,363.4469999996945,40.79
1621,253.39999999999998,105.10899999924004,44.99
1073,78.80000000000001,265.3509999997914,15.3
883,16.400000000000006,188.7979999994859,42.76
1301,176.5,574.7469999995083,20.0
1394,192.89999999999998,417.1349999997765,11.28
1453,188.10000000000002,35.85899999924004,29.25
1526,236.8,556.6589999999851,36.74
1209,126.19999999999999,108.18800000008196,39.31
1663,291.7,656.9309999998659,39.97
1160,111.80000000000001,167.98199999984354,38.92
851,1.5999999999999943,18.330999999307096,39.93
1593,254.39999999999998,424.8889999995008,37.82
1106,110.10000000000002,731.7139999996871,36.18
1165,107.69999999999999,42.15599999949336,14.48
1119,79.89999999999998,17.03500000014901,20.0
1338,168.10000000000002,190.55399999953806,45.0
1134,87.39999999999998,17.976999999955297,13.66
1173,122.5,339.6919999998063,44.36
1444,211.39999999999998,452.5779999997467,35.0
1588,249.0,297.1940000001341,36.23
1201,142.5,648.1080000000075,40.0
1165,110.30000000000001,77.12799999956042,25.06
953,33.80000000000001,219.80499999970198,43.42
1114,100.19999999999999,376.0779999997467,28.64
1557,231.60000000000002,107.04199999943376,27.71
1073,81.60000000000002,300.7169999992475,20.75
1155,124.0,638.4979999996722,44.8
1844,343.4,572.3240000000224,40.44
844,12.699999999999989,372.97200000006706,39.98
1771,321.20000000000005,349.9339999994263,29.98
1101,99.10000000000002,459.4239999996498,36.79
1709,284.8,173.1129999998957,24.71
1301,176.60000000000002,576.2759999996051,20.0
897,17.30000000000001,146.07400000002235,39.83
1471,226.7,721.6399999996647,40.0
812,10.599999999999994,518.4329999992624,39.97
1526,228.2,297.1919999998063,41.5
1762,316.1,321.7939999997616,24.76
967,41.80000000000001,373.16500000003725,41.23
1650,266.1,195.59899999946356,38.04
1032,74.19999999999999,522.1710000000894,30.07
1460,217.8,522.1080000000075,40.0
1656,285.2,572.9249999998137,20.21
1507,226.2,411.25799999944866,40.92
1526,215.7,81.12799999956042,15.01
1854,325.4,27.131999999284744,13.22
1519,233.60000000000002,505.24399999994785,37.5
1435,184.39999999999998,51.68099999986589,35.0
1201,136.7,453.9429999999702,45.0
851,12.699999999999989,333.546999999322,44.61
1548,249.39999999999998,682.811999999918,38.7
1489,201.7,46.144999999552965,25.0
1252,160.10000000000002,566.1770000001416,32.86
1134,89.10000000000002,37.43899999931455,19.5
973,36.80000000000001,145.5239999992773,39.91
1138,105.69999999999999,269.27699999976903,32.05
1519,228.89999999999998,353.5109999999404,42.59
1551,236.7,283.81499999947846,39.97
1144,99.30000000000001,81.8089999994263,14.98
1460,198.10000000000002,155.30399999953806,22.11
1323,161.10000000000002,66.85999999940395,43.72
1056,74.10000000000002,336.59899999946356,16.65
1797,318.79999999999995,63.99500000011176,4.96
1723,310.8,563.4929999997839,47.23
1733,294.5,218.67599999997765,21.66
1444,201.60000000000002,295.29199999943376,10.0
1361,169.3,97.17999999970198,43.54
1063,82.89999999999998,438.50499999988824,30.02
1038,76.30000000000001,514.3389999996871,29.97
967,36.80000000000001,216.7960000000894,41.65
771,0.5999999999999943,501.86899999994785,45.1
1681,285.8,383.37099999934435,18.25
1588,252.89999999999998,409.98199999984354,35.92
1634,279.8,651.9780000001192,40.02
1573,241.8,226.6389999995008,34.97
1301,171.2,488.27699999976903,31.39
1219,134.7,228.01799999922514,29.99
1275,169.89999999999998,608.3879999993369,20.37
1526,225.3,207.4440000001341,37.04
1645,258.2,45.282999999821186,40.0
1698,303.3,593.0400000000373,35.0
1695,281.9,208.43699999991804,26.35
1551,227.10000000000002,66.8300000000745,16.3
1746,317.6,543.5729999998584,44.17
1227,134.3,159.6489999992773,41.26
1752,291.6,77.25699999928474,16.0
1460,190.0,5.131000000052154,30.0
1201,144.7,714.9879999998957,45.92
1038,72.80000000000001,443.71299999952316,21.74
943,30.5,249.2489999998361,37.94
1109,86.19999999999999,124.54799999948591,15.0
839,9.900000000000006,328.78899999987334,43.47
1645,263.4,200.3889999995008,36.35
1476,227.2,682.5019999993965,38.06
1230,144.39999999999998,372.3559999996796,37.65
1602,258.9,460.9329999992624,34.46
1564,242.60000000000002,316.67499999981374,44.48
1304,163.3,240.6729999994859,37.89
1588,240.10000000000002,72.22999999951571,30.02
915,20.599999999999994,118.91000000014901,39.58
1551,251.8,725.6619999995455,40.0
1144,94.10000000000002,38.088999999687076,18.5
1515,231.89999999999998,529.7269999999553,35.04
1109,95.60000000000002,256.2859999993816,29.99
1026,65.80000000000001,414.10899999924004,20.0
1486,230.2,656.6049999995157,35.0
1227,133.89999999999998,148.30200000014156,38.92
1289,161.7,278.5329999998212,39.19
1026,66.10000000000002,418.64299999922514,20.0
844,18.30000000000001,546.3419999992475,43.13
1663,263.7,22.027999999932945,41.12
1762,312.70000000000005,259.5939999995753,21.35
1441,210.5,470.9869999997318,35.0
1197,118.60000000000002,28.423999999649823,25.0
1435,188.60000000000002,144.339999999851,29.92
1405,186.39999999999998,237.54399999976158,32.37
1478,217.39999999999998,354.3169999998063,32.25
1588,249.60000000000002,313.48300000000745,38.24
1526,232.8,443.96100000012666,43.63
1233,136.5,135.52599999960512,38.03
976,37.5,139.3179999999702,41.29
1134,100.69999999999999,189.46999999973923,30.0
