Vehicle_ID,Global_Time,Global_X,v_Vel
763,2.1999999999999886,656.9419999998063,50.0
763,2.3000000000000114,660.688000000082,50.0
763,2.4000000000000057,664.4339999994263,50.01
763,2.5,668.1809999998659,50.0
763,2.5999999999999943,671.9239999996498,49.91
763,2.6999999999999886,675.6689999997616,49.73
763,2.8000000000000114,679.4329999992624,49.45
763,2.9000000000000057,683.222000000067,49.17
763,3.0,687.0249999994412,49.0
763,3.0999999999999943,690.8259999994189,49.01
763,3.1999999999999886,694.6179999997839,49.21
763,3.3000000000000114,698.4009999996051,49.5
763,3.4000000000000057,702.1770000001416,49.78
763,3.5,705.9429999999702,49.95
763,3.5999999999999943,709.7059999993071,50.01
763,3.6999999999999886,713.4709999999031,50.01
763,3.8000000000000114,717.2359999995679,50.0
763,3.9000000000000057,721.0009999992326,50.0
763,4.0,724.7659999998286,50.0
763,4.099999999999994,728.5309999994934,50.0
763,4.199999999999989,732.2960000000894,50.02
763,4.300000000000011,736.0609999997541,50.03
763,4.400000000000006,739.8269999995828,49.9
763,4.5,743.6140000000596,49.46
763,4.599999999999994,747.3169999998063,48.63
767,0.0,532.929999999702,50.09
767,0.09999999999999432,536.6949999993667,50.31
767,0.19999999999998863,540.4909999994561,50.75
767,0.30000000000001137,544.3580000000075,51.34
767,0.4000000000000057,548.2730000000447,51.91
767,0.5,552.2579999994487,52.29
767,0.5999999999999943,556.2799999993294,52.4
767,0.6999999999999886,560.2999999998137,52.24
767,0.8000000000000114,564.2999999998137,51.83
767,0.9000000000000057,568.234999999404,51.25
767,1.0,572.1299999998882,50.71
767,1.0999999999999943,575.9699999997392,50.46
767,1.1999999999999886,579.7639999995008,50.51
767,1.3000000000000114,583.5409999992698,50.66
767,1.4000000000000057,587.3289999999106,50.63
767,1.5,591.125,50.39
767,1.5999999999999943,594.9239999996498,50.13
767,1.6999999999999886,598.6889999993145,49.99
767,1.8000000000000114,602.4229999994859,49.97
767,1.9000000000000057,606.1689999997616,49.99
767,2.0,609.9150000000373,50.0
767,2.0999999999999943,613.6609999993816,50.0
767,2.1999999999999886,617.4069999996573,50.0
767,2.3000000000000114,621.1540000000969,49.94
767,2.4000000000000057,624.8999999994412,49.79
767,2.5,628.6459999997169,49.69
767,2.5999999999999943,632.3919999999925,49.69
767,2.6999999999999886,636.1379999993369,49.79
767,2.8000000000000114,639.8839999996126,49.94
767,2.9000000000000057,643.6310000000522,50.0
767,3.0,647.3769999993965,50.0
767,3.0999999999999943,651.1229999996722,50.0
767,3.1999999999999886,654.8689999999478,50.0
767,3.3000000000000114,658.6149999992922,50.0
767,3.4000000000000057,662.3619999997318,50.0
767,3.5,666.1080000000075,50.0
767,3.5999999999999943,669.8499999996275,49.99
767,3.6999999999999886,673.5959999999031,49.98
767,3.8000000000000114,677.3629999998957,49.95
767,3.9000000000000057,681.160000000149,49.92
767,4.0,684.9739999994636,50.0
767,4.099999999999994,688.7629999993369,50.32
767,4.199999999999989,692.6049999995157,50.83
767,4.300000000000011,696.4909999994561,51.27
767,4.400000000000006,700.2900000000373,51.3
767,4.5,704.0699999993667,50.92
767,4.599999999999994,707.7529999995604,50.41
767,4.699999999999989,711.4780000001192,50.07
767,4.800000000000011,715.2620000001043,49.96
767,4.900000000000006,719.026999999769,49.98
767,5.0,722.7919999994338,50.0
767,5.099999999999994,726.5570000000298,50.02
767,5.199999999999989,730.3219999996945,50.03
767,5.300000000000011,734.0869999993593,49.9
767,5.400000000000006,737.8739999998361,49.49
767,5.5,741.5779999997467,48.76
767,5.599999999999994,745.2110000001267,47.88
767,5.699999999999989,748.7929999995977,47.26
771,0.0,481.4669999992475,45.0
771,0.09999999999999432,484.86699999962,45.0
771,0.19999999999998863,488.26799999922514,45.0
771,0.30000000000001137,491.66799999959767,45.0
771,0.4000000000000057,495.0679999999702,44.98
771,0.5,498.4689999995753,44.97
771,0.5999999999999943,501.86899999994785,45.1
771,0.6999999999999886,505.24699999950826,45.53
771,0.8000000000000114,508.70899999979883,46.37
771,0.9000000000000057,512.2579999994487,47.42
771,1.0,515.8719999995083,48.26
771,1.0999999999999943,519.6049999995157,48.63
771,1.1999999999999886,523.2900000000373,48.71
771,1.3000000000000114,526.9179999995977,48.86
771,1.4000000000000057,530.6129999998957,49.36
771,1.5,534.3659999994561,50.11
771,1.5999999999999943,538.1899999994785,50.83
771,1.6999999999999886,542.0649999994785,51.33
771,1.8000000000000114,546.0,51.58
771,1.9000000000000057,549.9449999993667,51.64
771,2.0,553.8870000001043,51.53
771,2.0999999999999943,557.8229999998584,51.25
771,2.1999999999999886,561.7249999996275,50.85
771,2.3000000000000114,565.581999999471,50.43
771,2.4000000000000057,569.4049999993294,50.12
771,2.5,573.2209999999031,49.97
771,2.5999999999999943,577.0439999997616,50.01
771,2.6999999999999886,580.8919999999925,50.22
771,2.8000000000000114,584.6480000000447,50.5
771,2.9000000000000057,588.3649999992922,50.68
771,3.0,592.027999999933,50.64
771,3.0999999999999943,595.734999999404,50.39
771,3.1999999999999886,599.5089999996126,50.13
771,3.3000000000000114,603.2919999994338,49.99
771,3.4000000000000057,607.0259999996051,49.97
771,3.5,610.7719999998808,49.99
771,3.5999999999999943,614.5179999992251,50.0
771,3.6999999999999886,618.2649999996647,50.0
771,3.8000000000000114,622.0109999999404,49.94
771,3.9000000000000057,625.7569999992847,49.8
771,4.0,629.5029999995604,49.7
771,4.099999999999994,633.2489999998361,49.7
771,4.199999999999989,636.9959999993443,49.8
771,4.300000000000011,640.74199999962,49.94
771,4.400000000000006,644.4879999998957,50.0
771,4.5,648.23399999924,50.0
771,4.599999999999994,651.9799999995157,49.98
771,4.699999999999989,655.7269999999553,49.97
771,4.800000000000011,659.4729999992996,50.1
771,4.900000000000006,663.1969999996945,50.54
771,5.0,667.0039999997243,51.3
771,5.099999999999994,670.8919999999925,52.12
771,5.199999999999989,674.8349999999627,52.56
771,5.300000000000011,678.8959999997169,52.4
771,5.400000000000006,682.8549999995157,51.87
771,5.5,686.7599999997765,51.42
771,5.599999999999994,690.5749999992549,51.49
771,5.699999999999989,694.3689999999478,52.14
771,5.800000000000011,698.2799999993294,53.08
771,5.900000000000006,702.2629999993369,53.88
771,6.0,706.3429999994114,54.21
771,6.099999999999994,710.4669999992475,53.98
771,6.199999999999989,714.5149999996647,53.34
771,6.300000000000011,718.5049999998882,52.51
771,6.400000000000006,722.4210000000894,51.67
771,6.5,726.2799999993294,50.92
771,6.599999999999994,730.089999999851,50.37
771,6.699999999999989,733.8339999997988,50.07
771,6.800000000000011,737.5989999994636,49.98
771,6.900000000000006,741.3640000000596,49.99
771,7.0,745.1289999997243,50.0
771,7.099999999999994,748.893999999389,50.0
786,0.0,362.64499999955297,41.15
786,0.09999999999999432,365.66599999926984,42.03
786,0.19999999999998863,368.7649999996647,42.78
786,0.30000000000001137,371.9440000001341,43.19
786,0.4000000000000057,375.2169999992475,43.34
786,0.5,378.47399999946356,43.38
786,0.5999999999999943,381.7379999998957,43.26
786,0.6999999999999886,384.956999999471,42.82
786,0.8000000000000114,388.11099999956787,42.1
786,0.9000000000000057,391.20999999996275,41.46
786,1.0,394.25699999928474,41.29
786,1.0999999999999943,397.38199999928474,41.7
786,1.1999999999999886,400.5570000000298,42.49
786,1.3000000000000114,403.804999999702,43.35
786,1.4000000000000057,407.1119999997318,44.0
786,1.5,410.4879999998957,44.23
786,1.5999999999999943,413.8640000000596,44.07
786,1.6999999999999886,417.17499999981374,43.71
786,1.8000000000000114,420.42499999981374,43.48
786,1.9000000000000057,423.73499999940395,43.67
786,2.0,427.0889999996871,44.13
786,2.0999999999999943,430.5120000001043,44.61
786,2.1999999999999886,433.9119999995455,44.95
786,2.3000000000000114,437.31300000008196,45.04
786,2.4000000000000057,440.71299999952316,44.92
786,2.5,444.1349999997765,44.73
786,2.5999999999999943,447.49199999962,44.48
786,2.6999999999999886,450.8209999995306,44.14
786,2.8000000000000114,454.18699999991804,43.63
786,2.9000000000000057,457.44900000002235,42.91
786,3.0,460.6579999998212,42.15
786,3.0999999999999943,463.80299999937415,41.64
786,3.1999999999999886,466.8959999997169,41.38
786,3.3000000000000114,470.0679999999702,41.27
786,3.4000000000000057,473.1829999992624,41.34
786,3.5,476.2509999992326,41.74
786,3.5999999999999943,479.43800000008196,42.58
786,3.6999999999999886,482.68999999947846,43.63
786,3.8000000000000114,486.02799999993294,44.46
786,3.9000000000000057,489.45099999941885,44.9
786,4.0,492.8509999997914,45.03
786,4.099999999999994,496.2509999992326,45.02
786,4.199999999999989,499.65199999976903,45.0
786,4.300000000000011,503.05200000014156,45.0
786,4.400000000000006,506.45199999958277,45.0
786,4.5,509.8519999999553,45.0
786,4.599999999999994,513.2529999995604,45.0
786,4.699999999999989,516.652999999933,44.98
786,4.800000000000011,520.0529999993742,44.97
786,4.900000000000006,523.4539999999106,45.07
786,5.0,526.831999999471,45.38
786,5.099999999999994,530.277999999933,45.96
786,5.199999999999989,533.7719999998808,46.74
786,5.300000000000011,537.3259999994189,47.58
786,5.400000000000006,540.9579999996349,48.39
786,5.5,544.6549999993294,49.08
786,5.599999999999994,548.3999999994412,49.56
786,5.699999999999989,552.2319999998435,49.81
786,5.800000000000011,556.0479999994859,49.94
786,5.900000000000006,559.85899999924,50.05
786,6.0,563.6639999998733,49.95
786,6.099999999999994,567.519999999553,49.33
786,6.199999999999989,571.2429999997839,48.02
786,6.300000000000011,574.8199999993667,46.2
786,6.400000000000006,578.2759999996051,44.64
786,6.5,581.5759999994189,43.91
786,6.599999999999994,584.8329999996349,44.0
786,6.699999999999989,588.151999999769,44.51
786,6.800000000000011,591.5460000000894,44.92
786,6.900000000000006,594.9169999994338,45.04
786,7.0,598.2889999998733,45.02
786,7.099999999999994,601.660000000149,45.0
786,7.199999999999989,605.0319999996573,45.0
786,7.300000000000011,608.402999999933,45.0
786,7.400000000000006,611.7749999994412,45.0
786,7.5,615.1469999998808,45.0
786,7.599999999999994,618.5179999992251,45.0
786,7.699999999999989,621.8899999996647,45.0
786,7.800000000000011,625.2609999999404,44.94
786,7.900000000000006,628.6329999994487,44.82
786,8.0,632.0039999997243,44.72
786,8.099999999999994,635.3759999992326,44.72
786,8.199999999999989,638.7479999996722,44.82
786,8.300000000000011,642.1189999999478,44.94
786,8.400000000000006,645.4909999994561,45.0
786,8.5,648.8619999997318,45.0
786,8.599999999999994,652.23399999924,45.01
786,8.699999999999989,655.6059999996796,45.02
786,8.800000000000011,658.9769999999553,44.91
786,8.900000000000006,662.3709999993443,44.69
786,9.0,665.6990000000224,44.53
786,9.099999999999994,668.9780000001192,44.62
786,9.199999999999989,672.3360000001267,45.0
786,9.300000000000011,675.7209999999031,45.38
786,9.400000000000006,679.179999999702,45.46
786,9.5,682.597000000067,45.27
786,9.599999999999994,685.9709999999031,45.0
786,9.699999999999989,689.393999999389,44.97
786,9.800000000000011,692.8229999998584,45.3
786,9.900000000000006,696.3089999994263,45.8
786,10.0,699.8489999994636,46.3
786,10.099999999999994,703.3879999993369,46.63
786,10.199999999999989,706.9119999995455,46.72
786,10.300000000000011,710.4320000000298,46.59
786,10.400000000000006,713.9479999998584,46.18
786,10.5,717.410000000149,45.53
786,10.599999999999994,720.8149999994785,44.86
786,10.699999999999989,724.1349999997765,44.36
786,10.800000000000011,727.4669999992475,44.14
786,10.900000000000006,730.7759999996051,44.12
786,11.0,734.1080000000075,44.24
786,11.099999999999994,737.4259999999776,44.57
786,11.199999999999989,740.777999999933,45.0
786,11.300000000000011,744.2029999997467,45.17
786,11.400000000000006,747.6779999993742,44.73
793,0.0,305.9129999997094,39.93
793,0.09999999999999432,308.79199999943376,40.39
793,0.19999999999998863,311.77699999976903,40.85
793,0.30000000000001137,314.8059999998659,40.97
793,0.4000000000000057,317.9339999994263,40.62
793,0.5,320.96199999935925,40.1
793,0.5999999999999943,323.9469999996945,39.72
793,0.6999999999999886,326.81300000008196,39.66
793,0.8000000000000114,329.6949999993667,39.85
793,0.9000000000000057,332.5779999997467,39.97
793,1.0,335.46100000012666,39.98
793,1.0999999999999943,338.3439999995753,39.97
793,1.1999999999999886,341.2259999997914,39.97
793,1.3000000000000114,344.10899999924004,39.97
793,1.4000000000000057,346.99199999962,39.97
793,1.5,349.8739999998361,39.97
793,1.5999999999999943,352.75699999928474,39.96
793,1.6999999999999886,355.6399999996647,39.95
793,1.8000000000000114,358.5219999998808,40.0
793,1.9000000000000057,361.39299999922514,40.24
793,2.0,364.28899999987334,40.74
793,2.0999999999999943,367.25399999972433,41.35
793,2.1999999999999886,370.2639999995008,41.79
793,2.3000000000000114,373.3410000000149,41.91
793,2.4000000000000057,376.45199999958277,41.86
793,2.5,379.55200000014156,41.88
793,2.5999999999999943,382.65400000009686,41.95
793,2.6999999999999886,385.74699999950826,41.81
793,2.8000000000000114,388.8169999998063,41.33
793,2.9000000000000057,391.85999999940395,40.79
793,3.0,394.85999999940395,40.59
793,3.0999999999999943,397.92499999981374,40.92
793,3.1999999999999886,401.04099999926984,41.64
793,3.3000000000000114,404.214999999851,42.48
793,3.4000000000000057,407.46299999952316,43.32
793,3.5,410.76999999955297,44.07
793,3.5999999999999943,414.1239999998361,44.62
793,3.6999999999999886,417.546999999322,44.83
793,3.8000000000000114,420.9469999996945,44.7
793,3.9000000000000057,424.34700000006706,44.52
793,4.0,427.7479999996722,44.51
793,4.099999999999994,431.1480000000447,44.67
793,4.199999999999989,434.5479999994859,44.9
793,4.300000000000011,437.94900000002235,45.0
793,4.400000000000006,441.34899999946356,45.0
793,4.5,444.7489999998361,45.0
793,4.599999999999994,448.1499999994412,45.0
793,4.699999999999989,451.54999999981374,45.0
793,4.800000000000011,454.94999999925494,45.0
793,4.900000000000006,458.3509999997914,45.0
793,5.0,461.7509999992326,45.0
793,5.099999999999994,465.1509999996051,45.0
793,5.199999999999989,468.55099999997765,45.0
793,5.300000000000011,471.95199999958277,45.0
793,5.400000000000006,475.3519999999553,45.0
793,5.5,478.7519999993965,45.0
793,5.599999999999994,482.15299999993294,45.0
793,5.699999999999989,485.55299999937415,45.0
793,5.800000000000011,488.9529999997467,45.0
793,5.900000000000006,492.3539999993518,45.0
793,6.0,495.75399999972433,45.0
793,6.099999999999994,499.15400000009686,45.0
793,6.199999999999989,502.554999999702,45.0
793,6.300000000000011,505.9550000000745,45.0
793,6.400000000000006,509.3549999995157,45.0
793,6.5,512.7549999998882,45.0
793,6.599999999999994,516.1559999994934,45.0
793,6.699999999999989,519.5559999998659,45.0
793,6.800000000000011,522.9559999993071,45.0
793,6.900000000000006,526.3569999998435,45.0
793,7.0,529.7569999992847,45.01
793,7.099999999999994,533.1569999996573,45.09
793,7.199999999999989,536.5429999995977,45.35
793,7.300000000000011,539.9679999994114,45.84
793,7.400000000000006,543.464999999851,46.5
793,7.5,547.0149999996647,47.12
793,7.599999999999994,550.6379999993369,47.53
793,7.699999999999989,554.2999999998137,47.7
793,7.800000000000011,557.9469999996945,47.72
793,7.900000000000006,561.6059999996796,47.63
793,8.0,565.2439999999478,47.43
793,8.099999999999994,568.8289999999106,47.06
793,8.199999999999989,572.3719999995083,46.54
793,8.300000000000011,575.8899999996647,45.97
793,8.400000000000006,579.3709999993443,45.46
793,8.5,582.811999999918,45.14
793,8.599999999999994,586.1949999993667,45.01
793,8.699999999999989,589.554999999702,45.01
793,8.800000000000011,592.9259999999776,44.92
793,8.900000000000006,596.3199999993667,44.61
793,9.0,599.6459999997169,44.15
793,9.099999999999994,602.9279999993742,43.8
793,9.199999999999989,606.1509999996051,43.81
793,9.300000000000011,609.4329999992624,44.07
793,9.400000000000006,612.7809999994934,44.22
793,9.5,616.1289999997243,44.07
793,9.599999999999994,619.4109999993816,43.81
793,9.699999999999989,622.6339999996126,43.8
793,9.800000000000011,625.9159999992698,44.09
793,9.900000000000006,629.24199999962,44.42
793,10.0,632.6359999999404,44.64
793,10.099999999999994,636.0069999992847,44.74
793,10.199999999999989,639.3789999997243,44.82
793,10.300000000000011,642.7509999992326,44.94
793,10.400000000000006,646.1219999995083,45.0
793,10.5,649.4939999999478,45.0
793,10.599999999999994,652.8649999992922,45.0
793,10.699999999999989,656.2369999997318,45.0
793,10.800000000000011,659.6080000000075,45.0
793,10.900000000000006,662.9799999995157,45.01
793,11.0,666.3519999999553,45.03
793,11.099999999999994,669.7229999992996,45.0
793,11.199999999999989,673.1019999999553,44.8
793,11.300000000000011,676.4739999994636,44.36
793,11.400000000000006,679.8039999995381,43.71
793,11.5,683.089999999851,43.06
793,11.599999999999994,686.3300000000745,42.6
793,11.699999999999989,689.554999999702,42.45
793,11.800000000000011,692.7749999994412,42.64
793,11.900000000000006,696.0089999996126,43.12
793,12.0,699.3039999995381,43.77
793,12.099999999999994,702.6379999993369,44.39
793,12.199999999999989,706.026999999769,44.8
793,12.300000000000011,709.4239999996498,44.99
793,12.400000000000006,712.813000000082,45.04
793,12.5,716.2009999994189,45.04
793,12.599999999999994,719.589999999851,44.9
793,12.699999999999989,723.0,44.49
793,12.800000000000011,726.3279999997467,43.77
793,12.900000000000006,729.5839999997988,42.92
793,13.0,732.7900000000373,42.2
793,13.099999999999994,735.9159999992698,41.69
793,13.199999999999989,739.054999999702,41.27
793,13.300000000000011,742.1559999994934,40.81
793,13.400000000000006,745.2139999996871,40.38
793,13.5,748.2039999999106,40.08
800,0.0,269.40599999949336,44.66
800,0.09999999999999432,272.6629999997094,44.98
800,0.19999999999998863,275.90599999949336,45.06
800,0.30000000000001137,279.1489999992773,44.91
800,0.4000000000000057,282.4129999997094,44.47
800,0.5,285.59899999946356,43.64
800,0.5999999999999943,288.70099999941885,42.49
800,0.6999999999999886,291.72499999962747,41.34
800,0.8000000000000114,294.66500000003725,40.51
800,0.9000000000000057,297.5259999996051,40.08
800,1.0,300.4089999999851,39.96
800,1.0999999999999943,303.29099999926984,39.97
800,1.1999999999999886,306.1739999996498,39.99
800,1.3000000000000114,309.0570000000298,39.99
800,1.4000000000000057,311.93999999947846,39.99
800,1.5,314.8219999996945,39.84
800,1.5999999999999943,317.7050000000745,39.48
800,1.6999999999999886,320.58799999952316,39.22
800,1.8000000000000114,323.46999999973923,39.22
800,1.9000000000000057,326.3530000001192,39.47
800,2.0,329.23599999956787,39.82
800,2.0999999999999943,332.11899999994785,39.97
800,2.1999999999999886,335.0009999992326,39.97
800,2.3000000000000114,337.88399999961257,39.97
800,2.4000000000000057,340.76699999999255,39.97
800,2.5,343.6489999992773,39.97
800,2.5999999999999943,346.5319999996573,39.97
800,2.6999999999999886,349.41500000003725,39.97
800,2.8000000000000114,352.296999999322,39.97
800,2.9000000000000057,355.179999999702,39.97
800,3.0,358.06300000008196,39.97
800,3.0999999999999943,360.9459999995306,39.97
800,3.1999999999999886,363.8219999996945,40.05
800,3.3000000000000114,366.7039999999106,40.2
800,3.4000000000000057,369.62099999934435,40.33
800,3.5,372.5789999999106,40.27
800,3.5999999999999943,375.57599999941885,40.02
800,3.6999999999999886,378.5919999992475,39.77
800,3.8000000000000114,381.6049999995157,39.77
800,3.9000000000000057,384.6129999998957,40.02
800,4.0,387.60999999940395,40.28
800,4.099999999999994,390.60999999940395,40.34
800,4.199999999999989,393.6239999998361,40.22
800,4.300000000000011,396.6459999997169,40.06
800,4.400000000000006,399.6699999999255,39.99
800,4.5,402.6929999999702,39.99
800,4.599999999999994,405.714999999851,39.99
800,4.699999999999989,408.7379999998957,39.99
800,4.800000000000011,411.7599999997765,39.99
800,4.900000000000006,414.7829999998212,39.99
800,5.0,417.804999999702,39.89
800,5.099999999999994,420.8279999997467,39.66
800,5.199999999999989,423.84999999962747,39.49
800,5.300000000000011,426.8729999996722,39.49
800,5.400000000000006,429.89499999955297,39.66
800,5.5,432.91799999959767,39.9
800,5.599999999999994,435.93999999947846,40.0
800,5.699999999999989,438.96299999952316,40.0
800,5.800000000000011,441.98499999940395,40.0
800,5.900000000000006,445.00799999944866,40.0
800,6.0,448.02999999932945,39.98
800,6.099999999999994,451.05299999937415,39.97
800,6.199999999999989,454.07499999925494,40.08
800,6.300000000000011,457.07499999925494,40.39
800,6.400000000000006,460.14399999938905,40.85
800,6.5,463.25699999928474,41.22
800,6.599999999999994,466.42899999953806,41.22
800,6.699999999999989,469.54199999943376,40.84
800,6.800000000000011,472.61099999956787,40.36
800,6.900000000000006,475.61099999956787,40.17
800,7.0,478.61099999956787,40.5
800,7.099999999999994,481.6949999993667,41.35
800,7.199999999999989,484.8659999994561,42.5
800,7.300000000000011,488.11799999978393,43.63
800,7.400000000000006,491.4559999993071,44.46
800,7.5,494.87899999972433,44.9
800,7.599999999999994,498.27900000009686,45.03
800,7.699999999999989,501.679999999702,45.02
800,7.800000000000011,505.0800000000745,45.0
800,7.900000000000006,508.4799999995157,45.0
800,8.0,511.88100000005215,45.0
800,8.099999999999994,515.2809999994934,45.0
800,8.199999999999989,518.6809999998659,45.0
800,8.300000000000011,522.081999999471,44.98
800,8.400000000000006,525.4819999998435,44.97
800,8.5,528.8819999992847,45.08
800,8.599999999999994,532.2599999997765,45.43
800,8.699999999999989,535.706999999471,46.05
800,8.800000000000011,539.206999999471,46.9
800,8.900000000000006,542.7879999997094,47.87
800,9.0,546.4739999994636,48.82
800,9.099999999999994,550.2519999993965,49.67
800,9.199999999999989,554.1009999997914,50.27
800,9.300000000000011,558.0570000000298,50.55
800,9.400000000000006,561.9969999995083,50.46
800,9.5,565.9279999993742,50.04
800,9.599999999999994,569.7459999993443,49.32
800,9.699999999999989,573.4689999995753,48.37
800,9.800000000000011,577.0989999994636,47.31
800,9.900000000000006,580.6329999994487,46.32
800,10.0,584.0889999996871,45.55
800,10.099999999999994,587.5239999992773,45.13
800,10.199999999999989,590.9040000000969,44.98
800,10.300000000000011,594.2629999993369,44.97
800,10.400000000000006,597.6349999997765,44.99
800,10.5,601.0060000000522,45.0
800,10.599999999999994,604.3779999995604,45.0
800,10.699999999999989,607.7489999998361,45.0
800,10.800000000000011,611.1209999993443,45.0
800,10.900000000000006,614.4929999997839,45.0
800,11.0,617.8640000000596,45.0
800,11.099999999999994,621.2359999995679,45.0
800,11.199999999999989,624.6069999998435,44.94
800,11.300000000000011,627.9789999993518,44.8
800,11.400000000000006,631.3499999996275,44.71
800,11.5,634.722000000067,44.71
800,11.599999999999994,638.0939999995753,44.8
800,11.699999999999989,641.464999999851,44.94
800,11.800000000000011,644.8369999993593,45.0
800,11.900000000000006,648.2079999996349,45.0
800,12.0,651.5800000000745,45.0
800,12.099999999999994,654.9509999994189,45.0
800,12.199999999999989,658.3229999998584,45.0
800,12.300000000000011,661.6949999993667,45.0
800,12.400000000000006,665.0659999996424,45.02
800,12.5,668.438000000082,45.0
800,12.599999999999994,671.813000000082,44.87
800,12.699999999999989,675.1849999995902,44.57
800,12.800000000000011,678.5359999993816,44.13
800,12.900000000000006,681.8629999998957,43.69
800,13.0,685.1650000000373,43.38
800,13.099999999999994,688.4539999999106,43.26
800,13.199999999999989,691.7369999997318,43.39
800,13.300000000000011,695.0299999993294,43.73
800,13.400000000000006,698.3569999998435,44.19
800,13.5,701.722000000067,44.62
800,13.599999999999994,705.1109999995679,44.91
800,13.699999999999989,708.5049999998882,45.01
800,13.800000000000011,711.893999999389,45.02
800,13.900000000000006,715.2819999996573,45.01
800,14.0,718.6710000000894,45.0
800,14.099999999999994,722.0589999994263,45.0
800,14.199999999999989,725.4479999998584,45.02
800,14.300000000000011,728.8360000001267,45.03
800,14.400000000000006,732.2249999996275,44.93
800,14.5,735.6349999997765,44.62
800,14.599999999999994,738.9780000001192,44.08
800,14.699999999999989,742.2739999992773,43.33
800,14.800000000000011,745.5109999999404,42.5
800,14.900000000000006,748.6739999996498,41.67
806,0.0,231.34999999962747,42.49
806,0.09999999999999432,234.3739999998361,41.35
806,0.19999999999998863,237.31399999931455,40.51
806,0.30000000000001137,240.17499999981374,40.08
806,0.4000000000000057,243.0579999992624,39.96
806,0.5,245.94099999964237,39.98
806,0.5999999999999943,248.82400000002235,39.99
806,0.6999999999999886,251.7059999993071,39.99
806,0.8000000000000114,254.58899999968708,39.98
806,0.9000000000000057,257.47200000006706,39.98
806,1.0,260.36099999956787,40.06
806,1.0999999999999943,263.21100000012666,40.3
806,1.1999999999999886,266.1279999995604,40.71
806,1.3000000000000114,269.160000000149,41.26
806,1.4000000000000057,272.29099999926984,41.84
806,1.5,275.5209999997169,42.31
806,1.5999999999999943,278.875,42.63
806,1.6999999999999886,282.2059999993071,42.78
806,1.8000000000000114,285.5369999995455,42.8
806,1.9000000000000057,288.86899999994785,42.8
806,2.0,292.19999999925494,42.75
806,2.0999999999999943,295.5319999996573,42.49
806,2.1999999999999886,298.8729999996722,41.96
806,2.3000000000000114,302.0589999994263,41.25
806,2.4000000000000057,305.12000000011176,40.58
806,2.5,308.0699999993667,40.23
806,2.5999999999999943,310.8559999996796,40.24
806,2.6999999999999886,313.64099999982864,40.43
806,2.8000000000000114,316.4979999996722,40.49
806,2.9000000000000057,319.3329999996349,40.26
806,3.0,322.1689999997616,40.01
806,3.0999999999999943,325.00399999972433,39.98
806,3.1999999999999886,327.8389999996871,40.2
806,3.3000000000000114,330.6739999996498,40.5
806,3.4000000000000057,333.50899999961257,40.64
806,3.5,336.3439999995753,40.64
806,3.5999999999999943,339.1689999997616,40.64
